AATS5s,ATSC2dv,ATSC3dv,ATSC7dv,ATSC5m,ATSC6m,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,Atomic_Number,AtomicRadius,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,MPC,Boiling Point (°C),Target
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,16.04,32.7,0.18,-161.5,0.46484
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,30.1,1.0,0.0,-88.6,0.45982
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,16.04,32.7,0.18,-161.5,0.46658
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,16.04,32.7,0.18,-161.5,0.47696
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,27.0,192.0,7.5,64.0,7.881,8.86,84.1,3.9,0.27,84.0,0.1086
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.1878
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.22938
5.821548822,14.01,-34.97,38.92,-280.433781,224.6625939,-1.068,-18.95587204,-1.0925,-0.913030303,49.0,193.0,9.7,29.0,5.786,7.31,32.04,32.7,0.32,65.0,0.48672
7.015873016,2.847750865,-28.25259516,-20.51211073,129.7041689,104.4732402,-2.437131488,-0.694726781,-1.401768551,0.840995222,12.0,173.0,10.6,-40.0,7.646,1.74,79.1,12.4,0.19,115.0,0.36574
7.015873016,2.847750865,-28.25259516,-20.51211073,129.7041689,104.4732402,-2.437131488,-0.694726781,-1.401768551,0.840995222,12.0,173.0,10.6,-40.0,7.646,1.74,92.14,2.38,0.18,110.6,0.39884
7.015873016,2.847750865,-28.25259516,-20.51211073,129.7041689,104.4732402,-2.437131488,-0.694726781,-1.401768551,0.840995222,12.0,173.0,10.6,-40.0,7.646,1.74,106.17,2.49,0.17,169.0,0.3799
7.015873016,2.847750865,-28.25259516,-20.51211073,129.7041689,104.4732402,-2.437131488,-0.694726781,-1.401768551,0.840995222,12.0,173.0,10.6,-40.0,7.646,1.74,106.17,2.49,0.17,169.0,0.38762
7.015873016,2.847750865,-28.25259516,-20.51211073,129.7041689,104.4732402,-2.437131488,-0.694726781,-1.401768551,0.840995222,12.0,173.0,10.6,-40.0,7.646,1.74,128.16,2.48,0.19,176.0,0.3915
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.25572
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,49.0,193.0,9.7,29.0,5.786,7.31,89.13,37.7,0.2,174.0,0.52746
6.222222222,-4.211072664,-30.1349481,-11.15570934,268.30865,-142.4357142,-1.284416609,-24.15715809,-0.47321322,1.258362168,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.17202
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,46.07,24.3,0.3,78.37,0.10768
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.10438
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.25864
14.89694042,14.47187929,-47.52263374,-20.1399177,337.5087267,-388.7132481,-4.78078738,-1.189091222,-0.307270233,0.745333095,30.0,139.0,6.4,-60.0,9.394,7.134,101.14,36.7,0.2,152.0,0.50002
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,41.05,37.5,0.26,81.6,0.58022
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,101.14,36.7,0.2,152.0,0.65968
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.2096
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,20.0,231.0,22.8,2.0,6.113,1.54,28.05,1.69,0.12,-103.7,0.14494
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,20.0,231.0,22.8,2.0,6.113,1.54,30.07,1.69,0.15,-88.6,0.14616
5.301491687,4.043286084,-23.57933242,19.39871971,558.2873655,-236.3981478,-1.272353086,-11.32452737,-1.4987902,-0.114020265,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.44842
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.51932
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,12.0,173.0,10.6,-40.0,7.646,1.74,45.09,3.9,0.2,3.2,0.23012
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.26078
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.15964
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,29.0,140.0,6.7,119.0,7.726,8.933,46.03,59.0,0.24,100.8,0.0428
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.44462
3.406349206,7.122769064,-74.70308275,133.1195241,-499.7510135,345.1171454,-4.049456463,-11.4038192,-1.302707346,-0.35027428,90.0,237.0,32.1,113.0,6.08,11.72,73.09,36.7,0.37,153.0,0.42828
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.5212
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.53714
6.222222222,-4.211072664,-30.1349481,-11.15570934,268.30865,-142.4357142,-1.284416609,-24.15715809,-0.47321322,1.258362168,83.0,207.0,7.4,91.0,7.289,9.807,73.09,36.7,0.37,153.0,0.59196
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,64.0,237.0,23.5,13.0,6.15,7.9,73.09,36.7,0.37,153.0,0.4861
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.58676
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,101.14,36.7,0.2,152.0,0.30256
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,23.0,179.0,12.4,51.0,6.746,6.0,84.11,2.6,0.2,84.0,0.46554
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,23.0,179.0,12.4,51.0,6.746,6.0,58.08,20.7,0.17,56.05,0.35538
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,48.0,158.0,7.2,-70.0,8.994,8.69,32.04,32.7,0.32,65.0,0.16484
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,65.0,221.0,25.5,112.0,5.864,8.23,153.82,2.24,0.23,76.72,0.1164
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,3.0,182.0,24.3,60.0,5.392,0.534,45.09,3.9,0.2,3.2,0.35036
14.89694042,14.47187929,-47.52263374,-20.1399177,337.5087267,-388.7132481,-4.78078738,-1.189091222,-0.307270233,0.745333095,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.17606
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,41.05,37.5,0.26,81.6,0.1414
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,26.0,194.0,8.4,15.0,7.902,7.874,73.09,36.7,0.37,153.0,0.3895
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.23072
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.16038
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.34188
1.98,-32.1183432,-38.14792899,-0.355029586,353.8847124,30.28157643,-0.007770414,-3.734622442,-0.080648696,0.468639053,29.0,140.0,6.7,119.0,7.726,8.933,78.11,2.2,0.16,80.1,0.45778
4.387152778,3.511966701,-55.38189386,-75.10093652,472.9017234,151.7267787,-3.170322477,-17.78670351,-0.692790248,0.916915973,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.2176
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.07876
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,30.0,139.0,6.4,-60.0,9.394,7.134,60.1,18.8,0.29,97.2,0.26304
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.23206
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,186.03,2.98,0.2,173.8,0.46142
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,186.03,2.98,0.2,173.8,0.4557
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.23642
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.32162
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.29104
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.29218
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,28.0,163.0,6.8,112.0,7.64,8.912,92.1,2.4,0.29,110.6,0.41196
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,29.0,140.0,6.7,119.0,7.726,8.933,46.07,24.3,0.3,78.37,0.15772
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.11248
4.075757576,3.111111111,-49.77777778,34.0,-71.40697788,179.6614451,-3.552833778,-27.84063931,-1.507936508,-0.373737374,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.5972
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.08376
5.956521739,8.061728395,-24.37037037,-14.81481481,128.7722934,4.396809432,-2.387660494,-13.6613542,-1.152006173,0.402039721,30.0,139.0,6.4,-60.0,9.394,7.134,84.9,9.1,0.2,39.6,0.08006
6.347578348,21.44,-39.52,10.4,-118.732028,199.9879598,-3.688928,0.887900253,-0.921111111,-0.144615385,39.0,219.0,22.7,30.0,6.217,4.47,74.1,14.4,0.28,117.7,0.24098
6.347578348,21.44,-39.52,10.4,-118.732028,199.9879598,-3.688928,0.887900253,-0.921111111,-0.144615385,68.0,235.0,22.7,30.0,6.108,9.07,74.1,14.4,0.28,117.7,0.23116
11.67102397,10.23611111,-54.52083333,-6.847222222,242.1141365,139.2319556,-4.563447222,-9.325384487,-0.957799145,0.902369281,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.4512
5.694444444,1.3125,-34.875,39.625,-37.844126,-60.35677856,-0.66429375,-2.061937685,-0.421875,-0.78125,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.04246
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,58.0,235.0,29.6,635.0,5.539,6.77,73.09,36.7,0.37,153.0,0.07958
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.41354
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.5176
3.049095607,-13.11111111,-36.33333333,5.0,16.02032455,305.4643367,-0.875777778,-3.720835241,-0.789598109,0.413436693,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.43796
3.049095607,-13.11111111,-36.33333333,5.0,16.02032455,305.4643367,-0.875777778,-3.720835241,-0.789598109,0.413436693,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.44798
6.089439787,1.0,-48.0,0.0,0.0,0.0,0.47401875,1.412091599,4.0,0.983015531,25.0,197.0,9.4,-50.0,7.434,7.3,46.07,24.3,0.3,78.37,0.18846
5.619047619,9.333333333,-17.11111111,-28.88888889,-58.02430904,271.6055111,-2.905322222,2.728500953,-2.397660819,-0.222222222,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.40564
11.67102397,10.23611111,-54.52083333,-6.847222222,242.1141365,139.2319556,-4.563447222,-9.325384487,-0.957799145,0.902369281,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.37492
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.07532
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,20.0,231.0,22.8,2.0,6.113,1.54,58.12,1.88,0.19,0.0,0.15374
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.09244
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.22888
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.23168
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.6161
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.25374
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.48818
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,249.11,2.75,0.21,303.0,0.48576
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,151.11,3.18,0.22,290.0,0.46094
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,226.33,2.82,0.28,280.0,0.76768
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,226.33,2.82,0.28,280.0,0.45896
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,68.12,2.2,0.22,34.1,0.44946
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,26.0,194.0,8.4,15.0,7.902,7.874,59.04,6.02,0.26,77.0,0.58322
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,26.0,194.0,8.4,15.0,7.902,7.874,59.04,6.02,0.26,77.0,0.58322
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.4393
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.33454
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.17568
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.31226
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,13.0,184.0,8.3,42.0,5.986,2.7,58.08,20.7,0.17,56.05,0.66958
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.75644
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.42598
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,83.0,207.0,7.4,91.0,7.289,9.807,73.09,36.7,0.37,153.0,0.48036
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,83.0,207.0,7.4,91.0,7.289,9.807,73.09,36.7,0.37,153.0,0.47822
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,29.0,140.0,6.7,119.0,7.726,8.933,41.05,37.5,0.26,81.6,0.19726
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.10836
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.26582
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,31.0,187.0,8.1,41.0,5.999,5.91,73.09,36.7,0.37,153.0,0.41796
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.17784
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.19286
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.2703
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.4707
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,30.0,139.0,6.4,-60.0,9.394,7.134,79.1,12.4,0.19,115.0,0.10262
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,60.0,229.0,31.4,185.0,5.525,7.01,73.09,36.7,0.37,153.0,0.3924
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,79.1,12.4,0.19,115.0,0.41096
6.089439787,1.0,-48.0,0.0,0.0,0.0,0.47401875,1.412091599,4.0,0.983015531,25.0,197.0,9.4,-50.0,7.434,7.3,87.12,37.8,0.25,166.0,0.4822
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.55954
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,67.0,216.0,23.6,33.0,6.022,8.8,73.09,36.7,0.37,153.0,0.55558
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,68.0,235.0,22.7,30.0,6.108,9.07,73.09,36.7,0.37,153.0,0.5601
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,39.0,219.0,22.7,30.0,6.217,4.47,73.09,36.7,0.37,153.0,0.5509
1.0,-30.18,-40.65,0.0,508.0166554,0.0,0.127008,10.7960044,0.11,1.21,28.0,163.0,6.8,112.0,7.64,8.912,28.05,1.69,0.11,-103.7,0.5518
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,46.07,24.3,0.3,78.37,0.29624
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,106.17,2.38,0.19,144.0,0.2974
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,106.17,2.38,0.19,144.0,0.2974
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,106.17,2.38,0.19,144.0,0.2974
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,106.17,2.38,0.19,144.0,0.2974
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,106.17,2.38,0.17,138.0,0.26984
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,106.17,2.38,0.19,144.0,0.51906
9.730639731,3.08,-39.83,46.29,-54.73138075,-103.1468025,0.20628,-17.00759267,-0.21,-0.244545455,27.0,192.0,7.5,64.0,7.881,8.86,106.17,2.41,0.18,136.2,0.57314
