mof,AATS8m,ATSC6c,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,ATSC3i,AATSC0m,AATSC8v,GATS3c,GATS4dv,GATS1v,GATS5p,BCUTm-1l,MINdssC,AETA_eta_FL,ZMIC1,GGI10,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
DOKHUH_clean,1.016064,2.489145142,7.68,-30.72,4.32,1.115356217,0.123885516,6.587570947,0.650251453,38.62129944,61.28835648,0.666881432,1.152989822,0.880197661,1.2084885,11.67867354,-1.337962963,0.254676666,45.54952267,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,72,157.3178436
AQIQAU_clean,59.8187772,-0.230253373,-8.364839319,5.444234405,3.206049149,1.055009632,-2.351118815,1.994416153,-13.6055966,32.14981842,-5.020703396,0.651485792,1.098346018,0.754761848,0.811426346,11.69231601,-0.986801177,0.311991486,72.20558505,0.214876033,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,96,2095.498042
XIFLOP_clean,1.016064,-0.163906757,1.4375,-9.645833333,4.083333333,0.210750958,-1.656863809,-5.160408301,-14.76212411,39.33747458,54.15749568,0.690023168,0.90317965,0.962204169,1.260764359,11.80089333,-1.342083333,0.232373751,28.40716496,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,120,3.092747503
MALWUU_clean,13.1048064,-0.220375506,-0.875,-11.25,5.625,1.607785695,-1.434921216,9.126289891,-9.325384487,33.54745824,18.48932439,0.654480144,1.043013891,0.601202732,1.081050527,11.6902141,-1.660334467,0.288201079,54.15839793,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,168,94.68625475
AXOHIE_clean,53.11604345,-0.035544505,-2.32,-3.54,0,-0.312419267,-0.146509697,-6.672990632,5.60363627,31.17136264,12.40347996,0.904965454,0.891739675,0.854775937,1.147887577,11.70999665,-1.201626316,0.336279042,31.98506523,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,200,96,276.1971853
EBUREA_clean,76.8616183,1.006579257,-8.87755102,-0.775510204,-4.734693878,1.791174125,-4.778806661,16.41264099,-37.51815794,35.61333362,2.840570947,0.677665944,1.097246476,0.714835831,0.997515205,11.69970457,-1.248184156,0.296042899,55.79225258,0.152739516,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,14,65,48,760.8556468
LELROL_clean,56.18172201,0.028622538,-22.14764738,-6.521903732,38.97133586,3.019317304,-12.19088694,84.26397486,-38.30469902,31.929859,2.465350174,0.565063385,0.803087244,0.772462805,1.076954952,11.69191602,-1.201626316,0.259042096,102.0698487,0.411337619,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,70,192,2981.805503
DOZCEC_clean,98.66521254,-0.516734959,-9.748438151,-22.45231154,-50.15660142,3.206047592,-2.205445346,79.72812743,-21.45227755,29.10705007,0.52618774,0.981956045,0.981938365,0.6776217,0.985932147,11.68871421,-1.201626316,0.30938247,141.7482565,0.946058565,25,54.93805,197,3.72,9.4,-50,7.434,7.3,101.147,177,9.2,-0.52,0,1,0.2,2,75,48,4005.080219
ZUDQUM_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1200.858345
GOVWOF_clean,83.79432301,1.767576552,-19.9338843,-13.9338843,-9.309917355,3.980477694,-14.50862911,21.66615016,-85.56037927,35.40367906,5.245676157,0.746812856,0.980764235,0.767323373,0.907068307,11.68191346,-1.663512277,0.286015636,194.227792,2.304254668,25,54.93805,197,3.72,9.4,-50,7.434,7.3,101.147,177,9.2,-0.52,0,1,0.2,,80,72,2200.512819
HUCFAO_clean,63.18022642,3.207485151,-0.852071006,-1.01183432,4.615384615,-1.18278519,-1.932030257,-28.75111707,-40.53522214,40.56704961,-6.020746396,1.122523781,1.369892473,1.086548557,1.152918478,11.86513274,-1.290118575,0.237696144,60.37816043,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,,80,72,535.6152597
VEZWEE_clean,46.74475412,-0.078232442,-9.836734694,-0.816326531,0.897959184,-0.27275351,-1.569237618,-13.34932835,-5.340375019,36.65282746,3.424419609,0.75765487,0.983710909,1.052268919,0.859753895,11.75624299,-0.837511152,0.204858571,44.16183662,0.14855627,25,54.93805,197,3.72,9.4,-50,7.434,7.3,32.042,64.7,32.7,-0.77,1,1,0.32,,80,72,650.7499412
NAJQUN_clean,73.29578678,-0.199225253,-5.838842975,-2.603305785,2.347107438,2.282016785,-2.125547993,13.74204495,-12.35075578,33.70724648,-1.192783812,0.596829847,1.039234149,0.694172506,0.89443881,11.67386141,-1.42723958,0.297782155,84.40329645,0.20650954,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,85,72,692.0313021
DINNIZ_clean,16.126992,-0.498239661,-4.08,0.16,0.64,0.11351431,-0.330160924,0.597523727,-1.811831412,41.58715809,-17.76143433,0.729771116,1.052317655,1.191530316,0.817311013,11.83006843,-0.870010393,0.179646536,27.48366657,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,90,24,998.16889
XOTSEG_clean,55.56748706,0.25090667,-8.330578512,-5.479338843,6.148760331,2.047565976,-2.597119185,12.40822483,-14.52936975,32.23082152,0.609685518,0.613098591,1.296155184,0.753277536,1.001687003,11.64055242,-1.012624781,0.28940926,88.6658151,0.495255586,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,90,48,1763.270965
MICDEJ_clean,82.62566034,0.4846893,-8.996755003,0.867495944,-0.261763115,0.970447044,-2.809104277,5.272419783,-17.33109973,34.3077728,-6.649631405,0.933095118,1.198650852,0.757853484,0.894185286,11.70471137,-1.191897906,0.303803226,73.00114984,0.264054688,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,95,72,833.600183
ZOFZUR_clean,72.35389214,0.193426343,-13.04252959,4.880547337,-10.97152367,1.648499865,-7.377608637,4.875110674,-49.74955919,35.41291974,2.055528541,0.640407924,0.997073861,0.80112304,0.860875251,11.69957984,-1.281553498,0.289589965,76.42445669,0.404652586,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,1,95,72,3957.948313
UWOWAF_clean,63.11602886,0.424161014,-3.421487603,-3.05785124,-2.082644628,2.075104514,-4.526855908,9.125002874,-15.92353696,72.24641008,2.470759444,0.574049111,0.959944007,0.57190699,0.901010682,11.74435118,-0.966422063,0.251326769,47.78332314,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,100,48,774.6320116
CUKXIR_clean,13.1048064,-0.220375506,-0.875,-11.25,5.625,1.607785695,-1.434921216,9.126289891,-9.325384487,33.54745824,18.48932439,0.654480144,1.043013891,0.601202732,1.081050527,11.6902141,-1.660334467,0.288201079,54.15839793,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,2,100,72,303.1679587
SAMVEK_clean,53.11604345,0,-1.375,0.1875,0,-0.269355152,0.093114296,-1.72572184,1.412091599,44.21852025,12.40347996,1.297958969,0,1.270302889,0.986918241,11.89402088,-0.833333333,0.239157856,12.46691719,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,32.042,64.7,32.7,-0.77,1,1,0.32,2.4,100,144,1469.196391
BINSAU_clean,65.42178739,0.179882103,-16.06616257,2.625708885,-7.950850662,2.587954934,-5.473522893,15.55713156,-29.86424533,31.38006423,6.635267151,0.555863249,1.011741891,0.702686588,0.898838323,11.65738717,-0.969946634,0.302319352,133.4277413,0.532292623,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,100,168,3892.806022
ZOFZIF_clean,78.57111308,1.203413394,-8.870625,4.248125,-7.8075,1.786201207,-4.331350603,16.54885759,-32.14673472,32.4525163,13.51399554,0.602516139,1.102738962,0.681781671,1.075632403,11.69374018,-1.338010973,0.296858598,64.86058471,0.281195796,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,2.4,110,48,3579.868472
HAPGIR_clean,53.11604345,-0.006245711,-3.923875433,-0.44982699,0,0.773213643,-1.929407764,13.14231176,-17.23822363,32.35069853,12.40347996,0.670548501,1.384342655,0.657935249,0.911605809,11.7028247,-0.952314815,0.304539377,24.42162826,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1000.784609
QASTUC_clean,59.48823908,0.169753133,-4.019376181,-0.139886578,-1.285916824,-0.730916551,0.260705386,-18.01006405,16.11565804,30.3571851,-9.945693761,0.94933498,0.993265077,0.821056728,0.98436255,11.69363418,-1.201626316,0.326620463,67.80018803,0.080393837,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,581.3808293
IYEPUZ_clean,86.55978441,-0.364732611,-17.10865078,-18.47626196,-5.161568775,4.311909722,-5.308584091,20.1683766,-39.17152478,32.21957886,0.312919286,0.838516411,1.031332136,0.71086412,0.993215959,11.69100038,-1.364496615,0.300118764,224.8728455,1.563987348,25,54.93805,197,3.72,9.4,-50,7.434,7.3,87.12,165,37.8,-0.77,0,1,0.25,,150,72,2790.524612
XACSIG_clean,70.80071223,-0.861551269,-11.89795918,3.591836735,-5.979591837,0.918600738,-6.757628009,4.9691695,-39.68246245,35.57218737,7.641646989,0.836325204,1.042768695,0.820953073,0.715505561,11.70062578,-1.146368313,0.293323165,69.69489581,0.2973166,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,14,150,96,603.454906
YOFGOR_clean,1.016064,0.640346379,-4.111111111,-1.777777778,0.444444444,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,75.66463763,0.633909222,1.278409091,0.736398353,1.108356189,11.70028359,-1.126759259,0.298157506,33.93016113,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,101.147,177,9.2,-0.52,0,1,0.2,,150,120,687.340846
PUPXII01_clean,53.8950258,-0.131905068,-4.159090909,-2.140495868,1.128099174,0.229400169,-0.119147668,-4.169784176,-4.725325825,36.56628761,-3.370485824,0.764150288,0.972272586,0.889679044,0.974927681,11.73498105,-0.987216553,0.295678203,21.59689974,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,,160,72,4.294441327
VUQKAU01_clean,78.91203054,0.030425695,-7.265306122,0.326530612,1.265306122,1.136916934,-2.346142607,6.872833699,-13.72631812,34.22076092,-14.10257714,0.599579258,1.18173913,0.746144634,0.886828922,11.68525362,-0.969652657,0.302822927,51.05277609,0.066115702,25,54.93805,197,3.72,9.4,-50,7.434,7.3,87.12,165,37.8,-0.77,0,1,0.25,,161,480,843.539307
PUWXAH_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,14,220,72,221.4861861
TANMIH_clean,81.01821159,-0.361494079,-3.414151925,-10.0780437,2.296566077,0.612074662,-3.168686637,-5.460905775,-18.19925131,35.37314304,0.951818358,0.636675014,0.958219113,0.791020159,0.839766953,11.70058945,-1.423726731,0.291970104,42.26992099,0.066115702,27,58.9332,192,4.3,7.5,64,7.881,8.86,101.147,177,9.2,-0.52,0,1,0.2,,80,24,337.0525434
