AATS6i,ATSC2dv,ATSC3dv,ATSC0Z,ATSC3v,ATSC6pe,AATSC5dv,AATSC0v,MID_O,SLogP,Atomic_Number,AtomicMass,AtomicRadius,electron affinity(kJ/mol),IonizationEnergy,Density_,Relative Molecular Weight,Permittivity,LogP,Boiling Point (°C),Target
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,1.97044
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,30.0,65.4,139.0,-60.0,9.394,7.134,72.1,7.58,0.888,66.0,1.88801
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,30.0,65.4,139.0,-60.0,9.394,7.134,41.05,37.5,0.34,81.6,1.97903
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,30.0,65.4,139.0,-60.0,9.394,7.134,58.08,20.7,-0.24,56.05,1.89478
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.1169
174.4868462,15.52,-42.97,177.8,-142.4850075,-2.014978,-1.345555556,44.1807585,6.757084721,0.716,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.18439
176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,1.733906173,0.402039721,42.93582616,6.828547389,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,1.34501
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,32.2,-0.85,165.1,1.31853
176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,1.733906173,0.402039721,42.93582616,6.828547389,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,37.8,0.937,166.0,1.40227
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,26.0,55.84,194.0,15.0,7.902,7.874,46.07,24.3,-0.31,78.37,1.60547
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,28.0,58.693,163.0,112.0,7.64,8.912,73.09,36.7,-0.85,153.0,1.15588
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,49.0,114.818,193.0,29.0,5.786,7.31,73.09,36.7,-0.85,153.0,0.83873
153.6109996,7.122769064,-74.70308275,310.6046512,-307.5476523,5.139740508,-0.35027428,45.86190169,10.25961199,4.251,22.0,47.867,187.0,8.0,6.828,4.5,73.09,36.7,-0.85,153.0,1.34883
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,22.0,47.867,187.0,8.0,6.828,4.5,73.09,36.7,-0.85,153.0,1.08821
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,48.0,112.41,158.0,-70.0,8.994,8.69,32.04,32.7,0.791,65.0,1.7794
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.925408
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.90707
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.912872
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.926733
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.911589
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.91625
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.908073
169.7560012,-5.555555556,-48.44444444,86.66666667,-195.7238121,0.0,2.777777778,47.27171693,0.0,0.71812,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.924363
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,67.0,164.93033,216.0,33.0,6.022,8.8,101.14,36.7,0.945,152.0,1.13306
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,29.0,63.55,140.0,119.0,7.726,8.933,32.04,32.7,0.791,65.0,1.54075
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,29.0,63.55,140.0,119.0,7.726,8.933,73.09,36.7,-0.85,153.0,1.25772
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,78.11,2.2,2.13,80.1,1.33847
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.751545
177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,2.723422222,-0.222222222,36.02428161,8.826741248,0.676,60.0,144.24,229.0,185.0,5.525,7.01,32.04,32.7,0.791,65.0,2.05196
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.683437
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.19226
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.25359
171.4113928,6.127423823,-33.79778393,148.9473684,-342.2049447,-0.229041551,-0.476553225,40.68554192,8.591694452,0.7886,29.0,63.55,140.0,119.0,7.726,8.933,73.09,36.7,-0.85,153.0,0.867522
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.0094
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.24118
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,0.966332
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.12046
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,21.0,44.95591,211.0,18.0,6.561,2.99,73.09,36.7,-0.85,153.0,1.16333
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,26.0,55.84,194.0,15.0,7.902,7.874,46.07,24.3,-0.31,78.37,1.23766
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,27.0,58.93319,192.0,64.0,7.881,8.86,46.07,24.3,-0.31,78.37,1.05921
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,27.0,58.93319,192.0,64.0,7.881,8.86,84.16,2.02,3.44,80.7,1.05075
167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-1.527833333,-0.768888889,45.02791735,6.862458426,2.2362,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.34711
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.06898
169.7560012,-15.0,-14.0,66.0,-184.8704272,0.0,0.983015531,45.11253556,0.0,0.4097,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,32.2,-0.85,165.1,1.2071
169.7560012,-15.0,-14.0,66.0,-184.8704272,0.0,0.983015531,45.11253556,0.0,0.4097,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,32.2,-0.85,165.1,1.20284
169.7560012,-15.0,-14.0,66.0,-184.8704272,0.0,0.983015531,45.11253556,0.0,0.4097,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.21219
169.7560012,-15.0,-14.0,66.0,-184.8704272,0.0,0.983015531,45.11253556,0.0,0.4097,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.25694
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.378847
169.7560012,-30.18,-40.65,133.8,-627.9220571,0.0,1.21,47.29517787,0.0,-0.3824,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,1.50833
153.6109996,7.122769064,-74.70308275,310.6046512,-307.5476523,5.139740508,-0.35027428,45.86190169,10.25961199,4.251,49.0,114.818,193.0,29.0,5.786,7.31,73.09,36.7,-0.85,153.0,1.04616
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,60.0,144.24,229.0,185.0,5.525,7.01,73.09,36.7,-0.85,153.0,1.17106
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,63.0,151.964,233.0,83.0,5.67,5.24,73.09,36.7,-0.85,153.0,1.51989
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,1.53742
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,62.0,150.4,229.0,16.0,5.644,7.52,73.09,36.7,-0.85,153.0,1.51612
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,66.0,162.5,229.0,34.0,5.939,8.55,73.09,36.7,-0.85,153.0,1.56562
167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-1.527833333,-0.768888889,45.02791735,6.862458426,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.39781
167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-1.527833333,-0.768888889,45.02791735,6.862458426,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.39781
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.38129
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,25.0,54.93804,197.0,-50.0,7.434,7.3,32.04,32.7,0.791,65.0,1.4942
177.1021883,-4.326530612,-12.20408163,105.4285714,-262.6787193,-0.496095918,-0.373469388,44.15534175,3.407582445,0.7798,27.0,58.93319,192.0,64.0,7.881,8.86,46.07,24.3,-0.31,78.37,1.41776
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,58.0,140.116,235.0,635.0,5.539,6.77,73.09,36.7,-0.85,153.0,1.5126
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,58.0,140.116,235.0,635.0,5.539,6.77,73.09,36.7,-0.85,153.0,1.14385
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,48.0,112.41,158.0,-70.0,8.994,8.69,46.07,24.3,-0.31,78.37,1.32844
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.37509
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,1.47418
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,70.0,173.05,242.0,-2.0,6.254,6.9,73.09,36.7,-0.85,153.0,1.72988
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,84.16,2.02,3.44,80.7,1.26924
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,1.51513
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,66.0,162.5,229.0,34.0,5.939,8.55,73.09,36.7,-0.85,153.0,1.51269
177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,2.723422222,-0.222222222,36.02428161,8.826741248,0.676,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.07923
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,60.0,144.24,229.0,185.0,5.525,7.01,73.09,36.7,-0.85,153.0,1.41828
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,62.0,150.4,229.0,16.0,5.644,7.52,73.09,36.7,-0.85,153.0,1.4655
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,63.0,151.964,233.0,83.0,5.67,5.24,73.09,36.7,-0.85,153.0,1.47918
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,64.0,157.2,237.0,13.0,6.15,7.9,73.09,36.7,-0.85,153.0,1.47342
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,1.36548
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,66.0,162.5,229.0,34.0,5.939,8.55,73.09,36.7,-0.85,153.0,1.36341
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,182.0,-0.1,163.0,1.40778
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,0.937432
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,0.937432
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,60.0,144.24,229.0,185.0,5.525,7.01,87.12,32.2,-0.85,165.1,1.20561
180.9010091,9.01,-33.17,158.2,-553.7457065,-1.4004,0.445172414,42.37728459,6.828292156,0.6652,12.0,24.305,173.0,-40.0,7.646,1.74,87.12,32.2,-0.85,165.1,0.990435
180.9010091,9.01,-33.17,158.2,-553.7457065,-1.4004,0.445172414,42.37728459,6.828292156,0.6652,12.0,24.305,173.0,-40.0,7.646,1.74,87.12,32.2,-0.85,165.1,0.983684
180.9010091,9.01,-33.17,158.2,-553.7457065,-1.4004,0.445172414,42.37728459,6.828292156,0.6652,12.0,24.305,173.0,-40.0,7.646,1.74,87.12,32.2,-0.85,165.1,1.00569
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,28.0,58.693,163.0,112.0,7.64,8.912,73.09,36.7,-0.85,153.0,0.565408
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,68.0,167.26,235.0,30.0,6.108,9.07,32.04,32.7,0.791,65.0,1.80241
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,70.0,173.05,242.0,-2.0,6.254,6.9,32.04,32.7,0.791,65.0,1.85038
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,60.0,144.24,229.0,185.0,5.525,7.01,46.07,24.3,-0.31,78.37,1.59242
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,62.0,150.4,229.0,16.0,5.644,7.52,46.07,24.3,-0.31,78.37,1.64728
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,63.0,151.964,233.0,83.0,5.67,5.24,46.07,24.3,-0.31,78.37,1.67146
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,64.0,157.2,237.0,13.0,6.15,7.9,46.07,24.3,-0.31,78.37,1.70544
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,65.0,158.92535,221.0,112.0,5.864,8.23,46.07,24.3,-0.31,78.37,1.72625
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,66.0,162.5,229.0,34.0,5.939,8.55,46.07,24.3,-0.31,78.37,1.76032
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,67.0,164.93033,216.0,33.0,6.022,8.8,46.07,24.3,-0.31,78.37,1.77963
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,21.0,44.95591,211.0,18.0,6.561,2.99,73.09,36.7,-0.85,153.0,0.885831
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,21.0,44.95591,211.0,18.0,6.561,2.99,73.09,36.7,-0.85,153.0,0.647823
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.34338
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.10561
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.04998
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.05882
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.794129
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,46.03,59.0,-0.39,100.8,1.40962
171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,1.709758333,0.902369281,35.18924871,13.69989652,0.4794,26.0,55.84,194.0,15.0,7.902,7.874,73.09,36.7,-0.85,153.0,1.1084
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.09357
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,37.8,0.937,166.0,0.965643
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.15414
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,37.8,0.937,166.0,0.976074
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,83.0,208.9804,207.0,91.0,7.289,9.807,73.09,36.7,-0.85,153.0,1.89442
177.1021883,-4.326530612,-12.20408163,105.4285714,-262.6787193,-0.496095918,-0.373469388,44.15534175,3.407582445,0.7798,25.0,54.93804,197.0,-50.0,7.434,7.3,32.04,32.7,0.791,65.0,1.68916
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,73.09,36.7,-0.85,153.0,0.869053
160.2661121,-32.1183432,-38.14792899,172.6153846,-444.3049007,-0.207481657,0.468639053,52.40379981,0.0,2.2618,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.24809
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,1.37203
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,29.0,63.55,140.0,119.0,7.726,8.933,73.09,36.7,-0.85,153.0,0.965162
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,23.0,50.9415,179.0,51.0,6.746,6.0,104.15,2.4,2.86,145.0,0.99494
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.39382
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,12.0,24.305,173.0,-40.0,7.646,1.74,74.12,31.206962209302326,0.68,35.0,1.40294
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,27.0,58.93319,192.0,64.0,7.881,8.86,46.07,24.3,-0.31,78.37,1.106
176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,1.733906173,0.402039721,42.93582616,6.828547389,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,78.13,47.2,-1.3,189.0,1.16035
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,0.952421
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.05182
171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,1.709758333,0.902369281,35.18924871,13.69989652,0.4794,28.0,58.693,163.0,112.0,7.64,8.912,73.09,36.7,-0.85,153.0,1.06117
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,32.2,-0.85,165.1,1.03398
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.00628
181.0122309,10.24,-36.08,142.8,-417.6057987,3.502064,1.504827586,34.66898892,10.25825415,0.9912,67.0,164.93033,216.0,33.0,6.022,8.8,73.09,36.7,-0.85,153.0,1.63735
181.0122309,10.24,-36.08,142.8,-417.6057987,3.502064,1.504827586,34.66898892,10.25825415,0.9912,66.0,162.5,229.0,34.0,5.939,8.55,73.09,36.7,-0.85,153.0,1.62304
181.0122309,10.24,-36.08,142.8,-417.6057987,3.502064,1.504827586,34.66898892,10.25825415,0.9912,60.0,144.24,229.0,185.0,5.525,7.01,73.09,36.7,-0.85,153.0,1.50703
184.917652,-32.08264463,-14.87603306,161.4545455,-2132.365294,0.739130579,-0.79338843,44.68381928,0.0,-1.0198,29.0,63.55,140.0,119.0,7.726,8.933,72.1,7.58,0.888,66.0,0.722921
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,3.0,7.0,182.0,60.0,5.392,0.534,88.11,2.25,0.734,101.0,1.04512
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,3.0,7.0,182.0,60.0,5.392,0.534,60.1,20.0,0.05,97.2,1.05045
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,3.0,7.0,182.0,60.0,5.392,0.534,100.16,2.02,0.778,81.0,1.00672
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,28.0,58.693,163.0,112.0,7.64,8.912,28.05,1.69,0.04,-103.7,0.534495
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.07724
