AATS5s,ATSC2dv,ATSC3dv,ATSC7dv,ATSC2s,ATSC3s,ATSC5m,ATSC6m,ATSC2v,ATSC5v,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,AATSC2m,AATSC8v,VSA_EState6,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,MPC,Boiling Point (°C),Target
5.956521739,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,5.195555556,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,37.8,0.937,0.25,166.0,0.20008
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,26.0,55.84,194.0,4.06,8.4,15.0,7.902,7.874,46.07,24.3,-0.31,0.3,78.37,0.17704
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,0.37,153.0,0.3847
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,73.09,36.7,-0.85,0.37,153.0,0.65146
3.406349206,7.122769064,-74.70308275,133.1195241,56.84442041,2.407427438,-499.7510135,345.1171454,-388.8149985,-209.4552147,-4.049456463,-11.4038192,-1.302707346,-0.35027428,0.034641831,-1.026993979,18.5093487,22.0,47.867,187.0,3.45,14.6,8.0,6.828,4.5,73.09,36.7,-0.85,0.37,153.0,0.2653
3.05026455,-6.633217993,-80.28373702,-33.34256055,59.14071511,5.958477509,148.3771986,511.8979713,-272.2080821,911.6421651,-2.7619609,-21.2120641,-0.719723183,0.171033119,-0.588251461,-3.294897112,25.42293713,22.0,47.867,187.0,3.45,14.6,8.0,6.828,4.5,73.09,36.7,-0.85,0.37,153.0,0.37428
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,32.04,32.7,0.791,0.32,65.0,0.1832
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.48064
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.4948
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.4929
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.48772
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.46216
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.49292
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.49128
1.0,-5.555555556,-48.44444444,0.0,1.985146605,-5.871720679,204.2250042,0.0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22e-16,2.777777778,3.174938037,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.48244
6.089439787,-8.64,-1.12,0.0,-2.16,-2.88,0.0,0.0,-82.42248586,0.0,0.0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0.0,67.0,164.93033,216.0,3.1,23.6,33.0,6.022,8.8,101.14,36.7,0.945,0.2,152.0,0.44614
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,32.04,32.7,0.791,0.32,65.0,0.10434
2.5,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,7.925925926,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,73.09,36.7,-0.85,0.37,153.0,0.24328
3.515151515,-9.0,-3.0,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,11.26185185,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,78.11,2.2,2.13,0.16,80.1,0.46094
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.65914
5.619047619,9.333333333,-17.11111111,-28.88888889,24.21296296,0.904320988,-58.02430904,271.6055111,-141.6918397,-52.99056242,-2.905322222,2.728500953,-2.397660819,-0.222222222,2.702140678,81.84243715,2.178148148,60.0,144.24,229.0,3.1,31.4,185.0,5.525,7.01,32.04,32.7,0.791,0.32,65.0,0.0713
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.63192
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.22982
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.22462
7.301587302,6.127423823,-33.79778393,28.54570637,29.96799015,-22.85349338,-156.6791501,223.4701475,-82.49993911,65.7008648,-1.073290305,-15.41176355,-0.981148046,-0.476553225,1.746852814,-3.605788684,3.053981481,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,73.09,36.7,-0.85,0.37,153.0,0.54804
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.43626
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.29466
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.4585
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.28744
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,21.0,44.95591,211.0,3.34,17.8,18.0,6.561,2.99,73.09,36.7,-0.85,0.37,153.0,0.27362
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,26.0,55.84,194.0,4.06,8.4,15.0,7.902,7.874,46.07,24.3,-0.31,0.3,78.37,0.21884
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,46.07,24.3,-0.31,0.3,78.37,0.40048
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,84.16,2.02,3.44,0.17,80.7,0.4112
5.182222222,14.88888889,-12.77777778,35.66666667,36.66666667,-3.444444444,-310.886279,-55.760216,-109.2228995,-493.3278434,-1.067288889,-2.779407101,-0.837606838,-0.768888889,0.202953053,26.48408176,9.193949358,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,0.37,153.0,0.12688
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.55068
6.089439787,-15.0,-14.0,0.0,-2.052469136,-1.845679012,0.0,0.0,-133.4506,0.0,0.276033333,-1.484482744,4.0,0.983015531,-11.32507474,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,32.2,-0.85,0.25,165.1,0.2937
6.089439787,-15.0,-14.0,0.0,-2.052469136,-1.845679012,0.0,0.0,-133.4506,0.0,0.276033333,-1.484482744,4.0,0.983015531,-11.32507474,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,32.2,-0.85,0.25,165.1,0.2969
6.089439787,-15.0,-14.0,0.0,-2.052469136,-1.845679012,0.0,0.0,-133.4506,0.0,0.276033333,-1.484482744,4.0,0.983015531,-11.32507474,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.23322
6.089439787,-15.0,-14.0,0.0,-2.052469136,-1.845679012,0.0,0.0,-133.4506,0.0,0.276033333,-1.484482744,4.0,0.983015531,-11.32507474,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.2105
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.8032
1.0,-30.18,-40.65,0.0,-1.125,-2.0625,508.0166554,0.0,55.00385896,726.9504707,0.127008,10.7960044,0.11,1.21,-2.894982731,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,0.32,65.0,0.18966
3.406349206,7.122769064,-74.70308275,133.1195241,56.84442041,2.407427438,-499.7510135,345.1171454,-388.8149985,-209.4552147,-4.049456463,-11.4038192,-1.302707346,-0.35027428,0.034641831,-1.026993979,18.5093487,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,73.09,36.7,-0.85,0.37,153.0,0.38238
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,60.0,144.24,229.0,3.1,31.4,185.0,5.525,7.01,73.09,36.7,-0.85,0.37,153.0,0.43242
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.33934
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,0.37,153.0,0.34864
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,0.37,153.0,0.34008
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.33926
5.182222222,14.88888889,-12.77777778,35.66666667,36.66666667,-3.444444444,-310.886279,-55.760216,-109.2228995,-493.3278434,-1.067288889,-2.779407101,-0.837606838,-0.768888889,0.202953053,26.48408176,9.193949358,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.1266
5.182222222,14.88888889,-12.77777778,35.66666667,36.66666667,-3.444444444,-310.886279,-55.760216,-109.2228995,-493.3278434,-1.067288889,-2.779407101,-0.837606838,-0.768888889,0.202953053,26.48408176,9.193949358,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.10004
4.588374486,21.77777778,-3.555555556,140.4444444,52.30013086,6.780330881,-297.1101868,929.853764,-155.6229214,270.910299,-4.989431217,-24.47663291,-1.444444444,-1.125925926,2.85108185,-0.95090704,9.574319938,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.12272
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,0.32,65.0,0.0993
4.866666667,-4.326530612,-12.20408163,6.612244898,14.48752834,-3.169501134,25.32871978,-76.6296337,-126.5633675,87.63283563,-0.249644898,-13.41592119,-0.575725027,-0.373469388,-3.129332876,23.35832815,3.08212963,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,46.07,24.3,-0.31,0.3,78.37,0.15734
3.720867209,-1.668639053,-43.73964497,32.66863905,31.30177515,-5.586456279,-32.94045473,292.8465004,-140.2220272,281.4722231,-1.561618935,-19.25705899,-1.231715976,0.138115168,-0.39660291,-12.23068983,5.868414588,58.0,140.116,235.0,3.1,29.6,635.0,5.539,6.77,73.09,36.7,-0.85,0.37,153.0,0.08824
3.720867209,-1.668639053,-43.73964497,32.66863905,31.30177515,-5.586456279,-32.94045473,292.8465004,-140.2220272,281.4722231,-1.561618935,-19.25705899,-1.231715976,0.138115168,-0.39660291,-12.23068983,5.868414588,58.0,140.116,235.0,3.1,29.6,635.0,5.539,6.77,73.09,36.7,-0.85,0.37,153.0,0.40392
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,46.07,24.3,-0.31,0.3,78.37,0.05158
2.5,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,7.925925926,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,0.37,153.0,0.27454
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,0.37,153.0,0.29794
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,70.0,173.05,242.0,3.1,21.0,-2.0,6.254,6.9,73.09,36.7,-0.85,0.37,153.0,0.16528
3.515151515,-9.0,-3.0,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,11.26185185,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,84.16,2.02,3.44,0.17,80.7,0.49174
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,0.37,153.0,0.10616
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.11508
5.619047619,9.333333333,-17.11111111,-28.88888889,24.21296296,0.904320988,-58.02430904,271.6055111,-141.6918397,-52.99056242,-2.905322222,2.728500953,-2.397660819,-0.222222222,2.702140678,81.84243715,2.178148148,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.47458
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,60.0,144.24,229.0,3.1,31.4,185.0,5.525,7.01,73.09,36.7,-0.85,0.37,153.0,0.20474
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,0.37,153.0,0.19776
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.1853
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,0.37,153.0,0.1942
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,0.37,153.0,0.2775
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.28472
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,182.0,-0.1,0.26,163.0,0.10162
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,0.37,153.0,0.40578
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,0.37,153.0,0.40606
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,60.0,144.24,229.0,3.1,31.4,185.0,5.525,7.01,87.12,32.2,-0.85,0.25,165.1,0.38372
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,87.12,32.2,-0.85,0.25,165.1,0.43468
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,87.12,32.2,-0.85,0.25,165.1,0.42902
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,87.12,32.2,-0.85,0.25,165.1,0.4261
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,0.37,153.0,0.68304
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,32.04,32.7,0.791,0.32,65.0,0.40714
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,70.0,173.05,242.0,3.1,21.0,-2.0,6.254,6.9,32.04,32.7,0.791,0.32,65.0,0.4081
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,60.0,144.24,229.0,3.1,31.4,185.0,5.525,7.01,46.07,24.3,-0.31,0.3,78.37,0.40704
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,46.07,24.3,-0.31,0.3,78.37,0.40776
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,46.07,24.3,-0.31,0.3,78.37,0.41472
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,46.07,24.3,-0.31,0.3,78.37,0.40404
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,46.07,24.3,-0.31,0.3,78.37,0.40154
1.0,5.5,-6.5,0.0,2.722222222,21.83333333,104.9856391,0.0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0.0,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,46.07,24.3,-0.31,0.3,78.37,0.3984
